real_time,NE_ESPN,MIN_ESPN,NE_ODDS,MIN_ODDS_UGLY,MIN_ODDS,game_time,clean_game_time
58:48.8,17.5,82.5,0.222875,0.141875,0.858125, 9:34 - 4th,3026
58:50.0,17.5,82.5,0.222875,0.141875,0.858125, 9:34 - 4th,3026
58:51.2,17.5,82.5,0.222875,0.141875,0.858125, 9:34 - 4th,3026
58:52.4,17.5,82.5,0.230428571,0.149428571,0.850571429, 9:34 - 4th,3026
58:53.6,17.5,82.5,0.230428571,0.149428571,0.850571429, 9:34 - 4th,3026
58:54.8,17.5,82.5,0.232571429,0.149428571,0.850571429, 9:34 - 4th,3026
58:56.0,17.5,82.5,0.231125,0.1491875,0.8508125, 9:34 - 4th,3026
58:57.2,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
58:58.4,17.5,82.5,0.232875,0.1514375,0.8485625, 9:34 - 4th,3026
58:59.6,17.5,82.5,0.232875,0.1514375,0.8485625, 9:34 - 4th,3026
59:00.8,17.5,82.5,0.232875,0.1515625,0.8484375, 9:34 - 4th,3026
59:02.0,17.5,82.5,0.232875,0.1515625,0.8484375, 9:34 - 4th,3026
59:03.2,17.5,82.5,0.232875,0.1515625,0.8484375, 9:34 - 4th,3026
59:04.4,17.5,82.5,0.232875,0.1515625,0.8484375, 9:34 - 4th,3026
59:05.5,17.5,82.5,0.232875,0.1515625,0.8484375, 9:34 - 4th,3026
59:06.8,17.5,82.5,0.237,0.156066667,0.843933333, 9:34 - 4th,3026
59:07.9,17.5,82.5,0.237,0.1559375,0.8440625, 9:34 - 4th,3026
59:09.1,17.5,82.5,0.237,0.1559375,0.8440625, 9:34 - 4th,3026
59:10.3,17.5,82.5,0.237,0.1559375,0.8440625, 9:34 - 4th,3026
59:11.5,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
59:12.7,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
59:13.9,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
59:15.1,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
59:16.3,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
59:17.5,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
59:18.7,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
59:19.9,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
59:21.0,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
59:22.2,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
59:23.4,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
59:24.6,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
59:25.8,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
59:27.0,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:28.2,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:29.4,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:30.6,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:31.8,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:33.0,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:34.2,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:35.4,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:36.6,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:37.8,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:38.9,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:40.2,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:41.4,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:42.5,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:43.7,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:44.9,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:46.1,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:47.3,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:48.5,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:49.7,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:50.9,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:52.1,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:53.6,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:54.9,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:56.1,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:57.5,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
59:58.9,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:00.3,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:01.7,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:02.9,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:04.1,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:05.4,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:06.7,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:08.0,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:09.3,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:10.6,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:11.9,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:13.2,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:14.4,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:15.6,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:17.0,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:18.3,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:19.5,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:20.8,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:22.1,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:23.3,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:24.6,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:26.0,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:27.2,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:28.5,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:29.8,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:31.0,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:32.3,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:33.6,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:34.9,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:36.2,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:37.5,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:38.7,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:39.9,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:41.2,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:42.5,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:43.7,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:44.9,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:46.2,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:47.4,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:48.7,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:50.1,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:51.4,17.5,82.5,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:52.8,17.8,82.2,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:54.2,17.8,82.2,0.231,0.149625,0.850375, 9:34 - 4th,3026
00:55.4,17.8,82.2,0.229125,0.148875,0.851125, 9:34 - 4th,3026
00:56.6,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
00:57.9,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
00:59.0,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:00.2,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:01.5,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:02.7,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:03.9,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:05.1,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:06.3,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:07.6,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:08.7,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:10.0,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:11.2,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:12.4,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:13.5,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:14.7,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:16.0,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:17.2,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:18.4,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:19.5,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:20.8,17.8,82.2,0.2289375,0.14875,0.85125, 9:34 - 4th,3026
01:22.1,17.8,82.2,0.2086875,0.1285,0.8715, 9:34 - 4th,3026
01:23.3,17.8,82.2,0.208,0.1285,0.8715, 9:34 - 4th,3026
01:24.5,17.8,82.2,0.208,0.1285,0.8715, 9:34 - 4th,3026
01:25.7,17.8,82.2,0.208,0.1285,0.8715, 9:34 - 4th,3026
01:26.9,17.8,82.2,0.2082,0.1264,0.8736, 9:34 - 4th,3026
01:28.1,17.8,82.2,0.2082,0.1264,0.8736, 9:34 - 4th,3026
01:29.3,17.8,82.2,0.2082,0.1264,0.8736, 9:34 - 4th,3026
01:30.5,17.8,82.2,0.2082,0.1264,0.8736, 9:34 - 4th,3026
01:31.6,17.8,82.2,0.2082,0.1264,0.8736, 9:34 - 4th,3026
01:33.0,17.8,82.2,0.2082,0.1264,0.8736, 9:34 - 4th,3026
01:34.2,17.8,82.2,0.2082,0.1264,0.8736, 9:34 - 4th,3026
01:35.3,17.8,82.2,0.2082,0.1264,0.8736, 9:34 - 4th,3026
01:36.5,17.8,82.2,0.20675,0.1275625,0.8724375, 9:34 - 4th,3026
01:37.7,17.8,82.2,0.20675,0.1275625,0.8724375, 9:34 - 4th,3026
01:38.9,15.4,84.6,0.20675,0.1275625,0.8724375, 9:34 - 4th,3026
01:40.2,15.4,84.6,0.20675,0.1275625,0.8724375, 9:34 - 4th,3026
01:41.3,15.4,84.6,0.20675,0.1275625,0.8724375, 9:34 - 4th,3026
01:42.5,15.4,84.6,0.20675,0.1275625,0.8724375, 9:34 - 4th,3026
01:43.7,15.4,84.6,0.20675,0.1275625,0.8724375, 9:34 - 4th,3026
01:44.9,15.4,84.6,0.20675,0.1275625,0.8724375, 9:34 - 4th,3026
01:46.1,15.4,84.6,0.223142857,0.146285714,0.853714286, 9:34 - 4th,3026
01:47.3,15.4,84.6,0.227571429,0.146285714,0.853714286, 9:34 - 4th,3026
01:48.5,15.4,84.6,0.227571429,0.146285714,0.853714286, 9:34 - 4th,3026
01:49.7,15.4,84.6,0.227571429,0.146285714,0.853714286, 9:34 - 4th,3026
01:50.9,15.4,84.6,0.227571429,0.146285714,0.853714286, 9:34 - 4th,3026
01:52.1,15.4,84.6,0.227571429,0.146285714,0.853714286, 9:34 - 4th,3026
01:53.3,15.4,84.6,0.216,0.145,0.855, 9:34 - 4th,3026
01:54.5,15.4,84.6, nan, nan,#VALUE!, 9:34 - 4th,3026
01:55.7,15.4,84.6, nan, nan,#VALUE!, 9:34 - 4th,3026
01:56.9,15.4,84.6, nan, nan,#VALUE!, 9:34 - 4th,3026
01:58.1,15.4,84.6, nan, nan,#VALUE!, 9:34 - 4th,3026
01:59.3,15.4,84.6, nan, nan,#VALUE!, 9:34 - 4th,3026
02:00.5,15.4,84.6, nan, nan,#VALUE!, 9:34 - 4th,3026
02:01.7,15.4,84.6, nan, nan,#VALUE!, 9:34 - 4th,3026
02:02.9,15.4,84.6,0.2295,0.1465,0.8535, 9:34 - 4th,3026
02:04.1,15.4,84.6,0.2295,0.1465,0.8535, 9:34 - 4th,3026
02:05.3,15.4,84.6,0.2295,0.1465,0.8535, 9:34 - 4th,3026
02:06.4,15.4,84.6,0.2295,0.1465,0.8535, 9:34 - 4th,3026
02:07.6,15.4,84.6,0.2295,0.1465,0.8535, 9:34 - 4th,3026
02:08.9,18,82,0.2295,0.1465,0.8535, 9:00 - 4th,3060
02:10.1,18,82,0.2295,0.1465,0.8535, 9:00 - 4th,3060
02:11.3,18,82,0.2295,0.1465,0.8535, 9:00 - 4th,3060
02:12.5,18,82,0.2295,0.1465,0.8535, 9:00 - 4th,3060
02:13.7,18,82,0.2295,0.1465,0.8535, 9:00 - 4th,3060
02:14.9,18,82,0.2295,0.1465,0.8535, 9:00 - 4th,3060
02:16.1,18,82,0.2295,0.1465,0.8535, 9:00 - 4th,3060
02:17.3,18,82,0.227571429,0.147714286,0.852285714, 9:00 - 4th,3060
02:18.5,18,82,0.227571429,0.147714286,0.852285714, 9:00 - 4th,3060
02:19.7,18,82,0.227571429,0.147714286,0.852285714, 9:00 - 4th,3060
02:20.9,18,82,0.227571429,0.147714286,0.852285714, 9:00 - 4th,3060
02:22.1,18,82,0.227571429,0.147714286,0.852285714, 9:00 - 4th,3060
02:23.3,18,82,0.227571429,0.147714286,0.852285714, 9:00 - 4th,3060
02:24.5,18,82,0.227571429,0.147714286,0.852285714, 9:00 - 4th,3060
02:25.6,18,82,0.227571429,0.147714286,0.852285714, 9:00 - 4th,3060
02:26.8,18,82,0.227571429,0.147714286,0.852285714, 9:00 - 4th,3060
02:28.0,18,82,0.227571429,0.147714286,0.852285714, 9:00 - 4th,3060
02:29.2,18,82,0.216,0.155,0.845, 9:00 - 4th,3060
02:30.4,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:31.6,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:32.7,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:33.9,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:35.1,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:36.3,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:37.9,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:39.0,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:40.3,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:41.5,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:42.6,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:43.8,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:45.0,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:46.2,18,82, nan, nan,#VALUE!, 9:00 - 4th,3060
02:47.4,18,82,0.1875,0.1025,0.8975, 9:00 - 4th,3060
02:48.6,18,82,0.1875,0.1025,0.8975, 9:00 - 4th,3060
02:49.8,18,82,0.1875,0.1025,0.8975, 9:00 - 4th,3060
02:50.9,18,82,0.185571429,0.104142857,0.895857143, 9:00 - 4th,3060
02:52.1,18,82,0.185571429,0.104142857,0.895857143, 9:00 - 4th,3060
02:53.3,18,82,0.185571429,0.104142857,0.895857143, 9:00 - 4th,3060
02:54.5,18,82,0.185571429,0.104142857,0.895857143, 9:00 - 4th,3060
02:55.7,18,82,0.185571429,0.104142857,0.895857143, 9:00 - 4th,3060
02:56.9,18,82,0.185571429,0.104142857,0.895857143, 9:00 - 4th,3060
02:58.1,18,82,0.185571429,0.104142857,0.895857143, 9:00 - 4th,3060
02:59.2,18,82,0.185571429,0.104142857,0.895857143, 9:00 - 4th,3060
03:00.6,10.5,89.5,0.185571429,0.104142857,0.895857143, 8:20 - 4th,3100
03:01.7,10.5,89.5,0.185571429,0.104142857,0.895857143, 8:20 - 4th,3100
03:02.9,10.5,89.5,0.185571429,0.104142857,0.895857143, 8:20 - 4th,3100
03:04.2,10.5,89.5,0.185571429,0.104142857,0.895857143, 8:20 - 4th,3100
03:05.3,10.5,89.5,0.185571429,0.104142857,0.895857143, 8:20 - 4th,3100
03:06.5,10.5,89.5,0.185571429,0.104142857,0.895857143, 8:20 - 4th,3100
03:07.7,10.5,89.5,0.185571429,0.104142857,0.895857143, 8:20 - 4th,3100
03:08.9,10.5,89.5,0.185571429,0.104142857,0.895857143, 8:20 - 4th,3100
03:10.1,10.5,89.5,0.185571429,0.104142857,0.895857143, 8:20 - 4th,3100
03:11.3,10.5,89.5,0.185571429,0.104142857,0.895857143, 8:20 - 4th,3100
03:12.4,10.5,89.5,0.185571429,0.104142857,0.895857143, 8:20 - 4th,3100
03:13.6,10.5,89.5,0.185571429,0.104142857,0.895857143, 8:20 - 4th,3100
03:14.8,10.5,89.5, nan, nan,#VALUE!, 8:20 - 4th,3100
03:16.0,10.5,89.5, nan, nan,#VALUE!, 8:20 - 4th,3100
03:17.2,10.5,89.5, nan, nan,#VALUE!, 8:20 - 4th,3100
03:18.4,10.5,89.5, nan, nan,#VALUE!, 8:20 - 4th,3100
03:19.5,10.5,89.5, nan, nan,#VALUE!, 8:20 - 4th,3100
03:20.7,10.5,89.5, nan, nan,#VALUE!, 8:20 - 4th,3100
03:21.9,10.5,89.5, nan, nan,#VALUE!, 8:20 - 4th,3100
03:23.1,10.5,89.5,0.1555,0.0705,0.9295, 8:20 - 4th,3100
03:24.3,10.5,89.5,0.1555,0.0705,0.9295, 8:20 - 4th,3100
03:25.5,10.5,89.5,0.1555,0.0705,0.9295, 8:20 - 4th,3100
03:26.7,10.5,89.5,0.1555,0.0705,0.9295, 8:20 - 4th,3100
03:27.9,10.5,89.5,0.1555,0.0705,0.9295, 8:20 - 4th,3100
03:29.1,10.5,89.5,0.1555,0.0705,0.9295, 8:20 - 4th,3100
03:30.3,10.5,89.5,0.1555,0.0705,0.9295, 8:20 - 4th,3100
03:31.5,10.5,89.5,0.1555,0.0705,0.9295, 8:20 - 4th,3100
03:32.7,10.5,89.5,0.1738,0.0912,0.9088, 8:20 - 4th,3100
03:33.9,10.5,89.5,0.1738,0.0912,0.9088, 8:20 - 4th,3100
03:35.1,10.5,89.5,0.1738,0.0912,0.9088, 8:20 - 4th,3100
03:36.3,10.5,89.5,0.1738,0.0912,0.9088, 8:20 - 4th,3100
03:37.4,10.5,89.5,0.1738,0.0912,0.9088, 8:20 - 4th,3100
03:38.7,10.5,89.5,0.1738,0.0912,0.9088, 8:20 - 4th,3100
03:39.9,10.5,89.5,0.1738,0.0912,0.9088, 8:20 - 4th,3100
03:41.1,10.5,89.5,0.1718125,0.09075,0.90925, 8:20 - 4th,3100
03:42.2,10.5,89.5,0.1718125,0.09075,0.90925, 8:20 - 4th,3100
03:43.4,10.5,89.5,0.1639375,0.082875,0.917125, 8:20 - 4th,3100
03:44.6,10.5,89.5,0.1639375,0.082875,0.917125, 8:20 - 4th,3100
03:45.8,10.5,89.5,0.1639375,0.082875,0.917125, 8:20 - 4th,3100
03:47.0,10.5,89.5,0.1639375,0.082875,0.917125, 8:20 - 4th,3100
03:48.2,10.5,89.5,0.1639375,0.082875,0.917125, 8:20 - 4th,3100
03:49.4,10.5,89.5,0.1639375,0.082875,0.917125, 8:20 - 4th,3100
03:50.5,10.5,89.5,0.1639375,0.082875,0.917125, 8:20 - 4th,3100
03:51.7,10.5,89.5,0.1639375,0.082875,0.917125, 8:20 - 4th,3100
03:52.9,10.5,89.5,0.1639375,0.082875,0.917125, 8:20 - 4th,3100
03:54.1,10.5,89.5,0.1639375,0.082875,0.917125, 8:20 - 4th,3100
03:55.3,10.5,89.5,0.1639375,0.082875,0.917125, 8:20 - 4th,3100
03:56.5,10.5,89.5,0.1639375,0.082875,0.917125, 8:20 - 4th,3100
03:57.7,10.5,89.5,0.1571875,0.076125,0.923875, 8:20 - 4th,3100
03:58.9,10.5,89.5,0.1571875,0.076125,0.923875, 8:20 - 4th,3100
04:00.1,10.5,89.5,0.1571875,0.076125,0.923875, 8:20 - 4th,3100
04:01.2,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:20 - 4th,3100
04:02.4,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:20 - 4th,3100
04:03.6,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:14 - 4th,3106
04:04.9,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:14 - 4th,3106
04:06.1,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:14 - 4th,3106
04:07.2,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:14 - 4th,3106
04:08.4,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:09.6,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:10.8,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:12.0,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:13.2,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:14.4,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:15.5,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:16.7,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:17.9,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:19.1,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:20.3,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:21.5,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:22.7,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:23.9,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:25.1,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:26.2,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:27.4,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:28.6,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:29.8,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:31.0,10.5,89.5,0.153571429,0.072428571,0.927571429, 8:07 - 4th,3113
04:32.1,10.5,89.5,0.1493125,0.06825,0.93175, 8:07 - 4th,3113
04:33.4,10.5,89.5,0.148875,0.06825,0.93175, 8:07 - 4th,3113
04:34.6,10.5,89.5,0.148875,0.06825,0.93175, 8:07 - 4th,3113
04:35.8,10.5,89.5,0.148875,0.06825,0.93175, 8:07 - 4th,3113
04:37.0,10.5,89.5,0.148875,0.06825,0.93175, 8:07 - 4th,3113
04:38.2,10.5,89.5,0.148875,0.06825,0.93175, 8:07 - 4th,3113
04:39.4,10.5,89.5,0.148875,0.06825,0.93175, 8:07 - 4th,3113
04:40.6,10.5,89.5,0.1460625,0.0654375,0.9345625, 8:07 - 4th,3113
04:41.8,10.5,89.5,0.1460625,0.0654375,0.9345625, 8:07 - 4th,3113
04:43.0,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
04:44.3,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
04:45.5,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
04:46.7,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
04:47.9,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
04:49.1,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
04:50.2,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
04:51.5,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
04:52.6,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
04:53.9,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
04:55.1,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
04:56.3,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
04:57.6,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
04:58.8,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:00.0,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:01.2,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:02.4,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:03.6,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:04.9,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:06.1,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:07.3,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:08.6,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:09.8,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:11.0,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:12.2,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:13.4,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:14.6,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:15.8,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:17.0,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:18.2,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:19.4,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:20.6,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:21.8,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:23.0,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:24.2,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:25.4,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:26.6,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
05:27.9,10.5,89.5,0.14575,0.0654375,0.9345625, 8:07 - 4th,3113
